Team, Trial, Modality, Chart Type, Task Type, Task Number, Trial Time, Event Type, Participant, Action, Action Target, Action Intent, Utterance Purpose, Deictic Pronouns, Spatial Deictic
8,12,Hololens,ScatterPlot,Open,T3,1:42,Look,1,,,,,,
8,12,Hololens,ScatterPlot,Open,T3,1:44,Look,1,,,,,,
9,13,Desktop,Network,Open,T12,0:01,Look,2,,,,,,
9,13,Desktop,Network,Open,T12,1:08,Look,1,,,,,,
9,15,Desktop,BarChart,Open,T8,0:26,Look,1,,,,,,
9,16,Desktop,Network,Open,T11,0:09,Look,1,,,,,,
9,16,Desktop,Network,Open,T11,0:19,Look,2,,,,,,
9,16,Desktop,Network,Open,T11,0:19,Look,1,,,,,,
9,16,Desktop,Network,Open,T11,0:31,Look,1,,,,,,
9,16,Desktop,Network,Open,T11,0:32,Look,2,,,,,,
9,16,Desktop,Network,Open,T11,1:03,Look,2,,,,,,
9,16,Desktop,Network,Open,T11,1:40,Look,2,,,,,,
9,17,Desktop,BarChart,Closed,T5,0:22,Look,1,,,,,,
9,17,Desktop,BarChart,Closed,T5,1:01,Look,2,,,,,,
9,17,Desktop,BarChart,Closed,T5,1:01,Look,1,,,,,,
9,17,Desktop,BarChart,Closed,T5,1:39,Look,2,,,,,,
9,17,Desktop,BarChart,Closed,T5,1:54,Look,2,,,,,,
9,18,Desktop,ScatterPlot,Closed,T2,0:32,Look,1,,,,,,
9,18,Desktop,ScatterPlot,Closed,T2,0:34,Look,2,,,,,,
9,18,Desktop,ScatterPlot,Closed,T2,1:12,Look,2,,,,,,
9,19,Desktop,ScatterPlot,Open,T4,0:29,Look,2,,,,,,
9,19,Desktop,ScatterPlot,Open,T4,0:33,Look,2,,,,,,
9,20,Desktop,ScatterPlot,Open,T3,0:25,Look,2,,,,,,
9,21,Desktop,BarChart,Open,T7,0:01,Look,2,,,,,,
9,21,Desktop,BarChart,Open,T7,1:22,Look,1,,,,,,
9,21,Desktop,BarChart,Open,T7,1:22,Look,2,,,,,,
9,23,Desktop,Network,Closed,T10,0:56,Look,2,,,,,,
9,23,Desktop,Network,Closed,T10,0:57,Look,1,,,,,,
9,23,Desktop,Network,Closed,T10,1:03,Look,2,,,,,,
9,24,Desktop,Network,Closed,T9,0:05,Look,1,,,,,,
9,24,Desktop,Network,Closed,T9,0:26,Look,1,,,,,,
9,24,Desktop,Network,Closed,T9,1:21,Look,1,,,,,,
9,1,Hololens,ScatterPlot,Open,T3,0:06,Look,2,,,,,,
9,1,Hololens,ScatterPlot,Open,T3,0:34,Look,2,,,,,,
9,1,Hololens,ScatterPlot,Open,T3,1:18,Look,2,,,,,,
9,2,Hololens,BarChart,Open,T7,0:52,Look,2,,,,,,
9,2,Hololens,BarChart,Open,T7,0:53,Look,1,,,,,,
9,2,Hololens,BarChart,Open,T7,1:02,Look,1,,,,,,
9,2,Hololens,BarChart,Open,T7,1:21,Look,2,,,,,,
9,2,Hololens,BarChart,Open,T7,1:46,Look,2,,,,,,
9,2,Hololens,BarChart,Open,T7,1:49,Look,1,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,0:26,Look,2,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,0:47,Look,2,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,0:52,Look,1,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,0:53,Look,2,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:01,Look,1,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:13,Look,2,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:20,Look,1,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:25,Look,2,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:32,Look,2,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:46,Look,1,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:46,Look,2,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:47,Look,1,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:48,Look,2,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:49,Look,1,,,,,,
9,3,Hololens,ScatterPlot,Closed,T1,1:58,Look,2,,,,,,
9,6,Hololens,Network,Open,T11,0:12,Look,1,,,,,,
9,6,Hololens,Network,Open,T11,1:29,Look,2,,,,,,
9,6,Hololens,Network,Open,T11,1:33,Look,2,,,,,,
9,6,Hololens,Network,Open,T11,1:36,Look,1,,,,,,
9,6,Hololens,Network,Open,T11,2:00,Look,2,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,0:10,Look,1,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,0:14,Look,1,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,0:15,Look,2,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,0:22,Look,2,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,0:47,Look,1,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,0:47,Look,2,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,0:50,Look,2,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,1:00,Look,1,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,1:00,Look,2,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,1:06,Look,2,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,1:08,Look,1,,,,,,
9,7,Hololens,ScatterPlot,Open,T4,1:19,Look,1,,,,,,
9,8,Hololens,Network,Open,T12,0:11,Look,1,,,,,,
9,8,Hololens,Network,Open,T12,0:13,Look,2,,,,,,
9,8,Hololens,Network,Open,T12,0:45,Look,1,,,,,,
9,8,Hololens,Network,Open,T12,0:47,Look,1,,,,,,
9,8,Hololens,Network,Open,T12,0:47,Look,2,,,,,,
9,9,Hololens,BarChart,Closed,T5,0:08,Look,2,,,,,,
9,9,Hololens,BarChart,Closed,T5,0:10,Look,1,,,,,,
9,9,Hololens,BarChart,Closed,T5,0:15,Look,2,,,,,,
9,9,Hololens,BarChart,Closed,T5,0:18,Look,1,,,,,,
9,9,Hololens,BarChart,Closed,T5,0:18,Look,2,,,,,,
9,10,Hololens,Network,Closed,T10,0:40,Look,1,,,,,,
9,10,Hololens,Network,Closed,T10,0:49,Look,1,,,,,,
9,11,Hololens,Network,Closed,T9,0:14,Look,1,,,,,,
9,11,Hololens,Network,Closed,T9,0:34,Look,1,,,,,,
9,11,Hololens,Network,Closed,T9,0:44,Look,1,,,,,,
9,11,Hololens,Network,Closed,T9,1:05,Look,1,,,,,,
9,11,Hololens,Network,Closed,T9,1:21,Look,2,,,,,,
9,11,Hololens,Network,Closed,T9,1:25,Look,2,,,,,,
9,11,Hololens,Network,Closed,T9,1:35,Look,1,,,,,,
9,12,Hololens,BarChart,Open,T8,0:07,Look,1,,,,,,
9,12,Hololens,BarChart,Open,T8,0:19,Look,2,,,,,,
9,12,Hololens,BarChart,Open,T8,0:50,Look,2,,,,,,
10,19,Desktop,ScatterPlot,Open,T4,0:20,Look,2,,,,,,
10,20,Desktop,Network,Closed,T10,0:36,Look,2,,,,,,
10,21,Desktop,BarChart,Open,T7,1:05,Look,2,,,,,,
10,21,Desktop,BarChart,Open,T7,1:08,Look,2,,,,,,
10,23,Desktop,BarChart,Closed,T6,0:51,Look,2,,,,,,
10,23,Desktop,BarChart,Closed,T6,0:52,Look,2,,,,,,
10,24,Desktop,ScatterPlot,Open,T3,0:33,Look,2,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,0:14,Look,1,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,0:15,Look,2,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,0:19,Look,2,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,0:23,Look,1,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,0:34,Look,1,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,0:52,Look,1,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,0:57,Look,1,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,1:00,Look,1,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,1:07,Look,2,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,1:08,Look,1,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,1:11,Look,1,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,1:27,Look,1,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,1:35,Look,2,,,,,,
10,1,Hololens,ScatterPlot,Open,T4,1:38,Look,1,,,,,,
10,2,Hololens,Network,Closed,T9,1:06,Look,1,,,,,,
10,2,Hololens,Network,Closed,T9,1:11,Look,1,,,,,,
10,2,Hololens,Network,Closed,T9,1:55,Look,1,,,,,,
10,3,Hololens,Network,Open,T12,0:10,Look,2,,,,,,
10,3,Hololens,Network,Open,T12,0:25,Look,1,,,,,,
10,3,Hololens,Network,Open,T12,0:36,Look,1,,,,,,
10,3,Hololens,Network,Open,T12,0:43,Look,1,,,,,,
10,3,Hololens,Network,Open,T12,0:49,Look,2,,,,,,
10,4,Hololens,BarChart,Open,T8,0:19,Look,2,,,,,,
10,4,Hololens,BarChart,Open,T8,1:12,Look,1,,,,,,
10,4,Hololens,BarChart,Open,T8,1:19,Look,1,,,,,,
10,4,Hololens,BarChart,Open,T8,1:24,Look,1,,,,,,
10,4,Hololens,BarChart,Open,T8,1:53,Look,1,,,,,,
10,4,Hololens,BarChart,Open,T8,1:59,Look,1,,,,,,
10,5,Hololens,ScatterPlot,Closed,T1,0:32,Look,1,,,,,,
10,6,Hololens,BarChart,Open,T7,1:11,Look,2,,,,,,
10,6,Hololens,BarChart,Open,T7,1:21,Look,2,,,,,,
10,6,Hololens,BarChart,Open,T7,1:27,Look,1,,,,,,
10,7,Hololens,ScatterPlot,Closed,T2,0:12,Look,1,,,,,,
10,7,Hololens,ScatterPlot,Closed,T2,0:20,Look,1,,,,,,
10,7,Hololens,ScatterPlot,Closed,T2,0:24,Look,2,,,,,,
10,7,Hololens,ScatterPlot,Closed,T2,0:43,Look,1,,,,,,
10,7,Hololens,ScatterPlot,Closed,T2,0:49,Look,1,,,,,,
10,7,Hololens,ScatterPlot,Closed,T2,0:51,Look,2,,,,,,
10,8,Hololens,Network,Closed,T10,0:19,Look,1,,,,,,
10,8,Hololens,Network,Closed,T10,0:31,Look,2,,,,,,
10,9,Hololens,ScatterPlot,Open,T3,0:08,Look,1,,,,,,
10,9,Hololens,ScatterPlot,Open,T3,0:24,Look,1,,,,,,
10,10,Hololens,Network,Open,T11,0:14,Look,1,,,,,,
10,10,Hololens,Network,Open,T11,0:20,Look,1,,,,,,
10,10,Hololens,Network,Open,T11,0:46,Look,1,,,,,,
10,10,Hololens,Network,Open,T11,0:49,Look,2,,,,,,
1,13,Desktop,BarChart,Closed,T6,0:17,Utterance,1,,,,P,1,1
1,13,Desktop,BarChart,Closed,T6,0:18,Utterance,2,,,,A,0,0
1,13,Desktop,BarChart,Closed,T6,0:28,Utterance,1,,,,R,1,0
1,13,Desktop,BarChart,Closed,T6,0:36,Utterance,1,,,,P,3,2
1,14,Desktop,ScatterPlot,Closed,T1,0:07,Utterance,1,,,,R,1,0
1,14,Desktop,ScatterPlot,Closed,T1,0:07,Utterance,2,,,,R,1,0
1,14,Desktop,ScatterPlot,Closed,T1,0:11,Utterance,2,,,,R,1,0
1,14,Desktop,ScatterPlot,Closed,T1,0:14,Utterance,2,,,,A,0,0
1,14,Desktop,ScatterPlot,Closed,T1,0:18,Utterance,1,,,,R,1,0
1,14,Desktop,ScatterPlot,Closed,T1,0:18,Utterance,2,,,,A,0,0
1,14,Desktop,ScatterPlot,Closed,T1,0:20,Utterance,1,,,,R,1,0
1,14,Desktop,ScatterPlot,Closed,T1,0:23,Utterance,1,,,,R,1,0
1,14,Desktop,ScatterPlot,Closed,T1,0:30,Utterance,2,,,,A,1,0
1,14,Desktop,ScatterPlot,Closed,T1,0:33,Utterance,2,,,,V,0,1
1,14,Desktop,ScatterPlot,Closed,T1,0:51,Utterance,2,,,,R,1,1
1,14,Desktop,ScatterPlot,Closed,T1,0:54,Utterance,1,,,,R,2,1
1,14,Desktop,ScatterPlot,Closed,T1,1:01,Utterance,2,,,,A,0,1
1,14,Desktop,ScatterPlot,Closed,T1,1:06,Utterance,1,,,,R,1,0
1,14,Desktop,ScatterPlot,Closed,T1,1:12,Utterance,1,,,,R,3,1
1,14,Desktop,ScatterPlot,Closed,T1,1:16,Utterance,2,,,,R,1,0
1,14,Desktop,ScatterPlot,Closed,T1,1:19,Utterance,2,,,,P,1,0
1,14,Desktop,ScatterPlot,Closed,T1,1:21,Utterance,1,,,,A,0,0
1,14,Desktop,ScatterPlot,Closed,T1,1:28,Utterance,1,,,,R,3,1
1,14,Desktop,ScatterPlot,Closed,T1,1:32,Utterance,2,,,,R,1,0
1,14,Desktop,ScatterPlot,Closed,T1,1:33,Utterance,1,,,,A,0,0
1,14,Desktop,ScatterPlot,Closed,T1,1:45,Utterance,1,,,,R,1,1
1,14,Desktop,ScatterPlot,Closed,T1,1:48,Utterance,2,,,,A,0,0
1,14,Desktop,ScatterPlot,Closed,T1,1:50,Utterance,1,,,,R,0,1
1,14,Desktop,ScatterPlot,Closed,T1,1:53,Utterance,1,,,,R,2,0
1,14,Desktop,ScatterPlot,Closed,T1,1:56,Utterance,2,,,,A,0,0
1,14,Desktop,ScatterPlot,Closed,T1,1:57,Utterance,1,,,,P,1,1
1,15,Desktop,BarChart,Open,T7,0:07,Utterance,2,,,,P,1,1
1,15,Desktop,BarChart,Open,T7,0:17,Utterance,1,,,,P,1,6
1,15,Desktop,BarChart,Open,T7,0:24,Utterance,1,,,,P,1,6
1,15,Desktop,BarChart,Open,T7,0:31,Utterance,2,,,,A,1,0
1,15,Desktop,BarChart,Open,T7,0:32,Utterance,1,,,,P,5,0
1,15,Desktop,BarChart,Open,T7,0:32,Utterance,2,,,,P,2,0
1,15,Desktop,BarChart,Open,T7,0:40,Utterance,1,,,,P,1,0
1,15,Desktop,BarChart,Open,T7,0:42,Utterance,1,,,,P,6,0
1,15,Desktop,BarChart,Open,T7,0:51,Utterance,2,,,,A,1,2
1,15,Desktop,BarChart,Open,T7,0:59,Utterance,2,,,,V,0,1
1,15,Desktop,BarChart,Open,T7,1:01,Utterance,1,,,,A,0,0
1,15,Desktop,BarChart,Open,T7,1:01,Utterance,2,,,,V,0,2
1,15,Desktop,BarChart,Open,T7,1:04,Utterance,1,,,,V,2,0
1,15,Desktop,BarChart,Open,T7,1:17,Utterance,2,,,,A,1,0
1,15,Desktop,BarChart,Open,T7,1:28,Utterance,1,,,,R,5,0
1,15,Desktop,BarChart,Open,T7,1:36,Utterance,1,,,,A,1,8
1,15,Desktop,BarChart,Open,T7,1:42,Utterance,2,,,,A,0,0
1,15,Desktop,BarChart,Open,T7,1:43,Utterance,2,,,,R,2,1
1,15,Desktop,BarChart,Open,T7,1:46,Utterance,1,,,,A,0,0
1,15,Desktop,BarChart,Open,T7,1:56,Utterance,1,,,,P,2,2
1,16,Desktop,Network,Open,T12,0:13,Utterance,2,,,,V,1,1
1,16,Desktop,Network,Open,T12,0:16,Utterance,1,,,,V,1,0
1,16,Desktop,Network,Open,T12,0:19,Utterance,2,,,,V,1,0
1,16,Desktop,Network,Open,T12,0:26,Utterance,2,,,,P,1,1
1,16,Desktop,Network,Open,T12,0:30,Utterance,1,,,,R,2,0
1,16,Desktop,Network,Open,T12,0:32,Utterance,2,,,,A,0,0
1,16,Desktop,Network,Open,T12,0:36,Utterance,1,,,,P,2,0
1,16,Desktop,Network,Open,T12,0:43,Utterance,2,,,,R,1,0
1,16,Desktop,Network,Open,T12,0:45,Utterance,1,,,,A,0,0
1,16,Desktop,Network,Open,T12,0:46,Utterance,2,,,,A,0,0
1,16,Desktop,Network,Open,T12,1:08,Utterance,1,,,,P,0,1
1,16,Desktop,Network,Open,T12,1:23,Utterance,2,,,,A,0,0
1,16,Desktop,Network,Open,T12,1:25,Utterance,2,,,,R,0,1
1,16,Desktop,Network,Open,T12,1:27,Utterance,1,,,,P,0,1
1,16,Desktop,Network,Open,T12,1:30,Utterance,2,,,,A,0,0
1,16,Desktop,Network,Open,T12,1:35,Utterance,2,,,,A,0,0
1,16,Desktop,Network,Open,T12,1:36,Utterance,1,,,,P,1,0
1,16,Desktop,Network,Open,T12,1:42,Utterance,2,,,,A,0,0
1,16,Desktop,Network,Open,T12,1:43,Utterance,2,,,,R,1,0
1,16,Desktop,Network,Open,T12,1:48,Utterance,1,,,,A,0,0
1,17,Desktop,BarChart,Closed,T5,0:04,Utterance,1,,,,R,1,0
1,17,Desktop,BarChart,Closed,T5,0:10,Utterance,1,,,,R,1,2
1,17,Desktop,BarChart,Closed,T5,0:13,Utterance,2,,,,A,0,0
1,17,Desktop,BarChart,Closed,T5,0:18,Utterance,1,,,,P,2,2
1,17,Desktop,BarChart,Closed,T5,0:26,Utterance,2,,,,R,1,0
1,17,Desktop,BarChart,Closed,T5,0:45,Utterance,2,,,,R,1,1
1,17,Desktop,BarChart,Closed,T5,0:47,Utterance,1,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,0:02,Utterance,1,,,,R,2,1
1,1,Hololens,ScatterPlot,Closed,T1,0:07,Utterance,1,,,,R,1,0
1,1,Hololens,ScatterPlot,Closed,T1,0:08,Utterance,2,,,,A,0,1
1,1,Hololens,ScatterPlot,Closed,T1,0:10,Utterance,1,,,,A,1,0
1,1,Hololens,ScatterPlot,Closed,T1,0:11,Utterance,1,,,,P,1,1
1,1,Hololens,ScatterPlot,Closed,T1,0:13,Utterance,2,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,0:14,Utterance,1,,,,R,1,0
1,1,Hololens,ScatterPlot,Closed,T1,0:16,Utterance,1,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,0:29,Utterance,1,,,,R,1,1
1,1,Hololens,ScatterPlot,Closed,T1,0:31,Utterance,2,,,,A,0,1
1,1,Hololens,ScatterPlot,Closed,T1,0:33,Utterance,1,,,,A,2,1
1,1,Hololens,ScatterPlot,Closed,T1,0:36,Utterance,2,,,,R,0,2
1,1,Hololens,ScatterPlot,Closed,T1,0:38,Utterance,1,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,0:42,Utterance,2,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,0:43,Utterance,1,,,,R,0,5
1,1,Hololens,ScatterPlot,Closed,T1,0:49,Utterance,2,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,0:52,Utterance,2,,,,R,1,0
1,1,Hololens,ScatterPlot,Closed,T1,0:53,Utterance,1,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,0:54,Utterance,2,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,0:55,Utterance,2,,,,R,1,1
1,1,Hololens,ScatterPlot,Closed,T1,0:59,Utterance,1,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:01,Utterance,1,,,,P,0,1
1,1,Hololens,ScatterPlot,Closed,T1,1:03,Utterance,2,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:10,Utterance,2,,,,R,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:13,Utterance,1,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:15,Utterance,1,,,,P,0,1
1,1,Hololens,ScatterPlot,Closed,T1,1:17,Utterance,2,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:20,Utterance,1,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:21,Utterance,2,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:22,Utterance,1,,,,P,1,2
1,1,Hololens,ScatterPlot,Closed,T1,1:25,Utterance,2,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:28,Utterance,1,,,,P,1,1
1,1,Hololens,ScatterPlot,Closed,T1,1:30,Utterance,2,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:32,Utterance,2,,,,P,0,2
1,1,Hololens,ScatterPlot,Closed,T1,1:46,Utterance,2,,,,R,0,2
1,1,Hololens,ScatterPlot,Closed,T1,1:48,Utterance,1,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:49,Utterance,2,,,,R,2,1
1,1,Hololens,ScatterPlot,Closed,T1,1:52,Utterance,1,,,,A,0,0
1,1,Hololens,ScatterPlot,Closed,T1,1:53,Utterance,2,,,,R,1,3
1,2,Hololens,Network,Open,T12,0:14,Utterance,1,,,,R,1,0
1,2,Hololens,Network,Open,T12,0:19,Utterance,1,,,,R,1,2
1,2,Hololens,Network,Open,T12,0:21,Utterance,1,,,,P,1,1
1,2,Hololens,Network,Open,T12,0:24,Utterance,1,,,,P,0,1
1,2,Hololens,Network,Open,T12,0:27,Utterance,1,,,,P,1,2
1,2,Hololens,Network,Open,T12,0:33,Utterance,1,,,,P,0,3
1,2,Hololens,Network,Open,T12,0:39,Utterance,1,,,,P,0,1
1,2,Hololens,Network,Open,T12,1:53,Utterance,1,,,,R,1,0
1,3,Hololens,BarChart,Closed,T5,0:01,Utterance,1,,,,R,1,1
1,3,Hololens,BarChart,Closed,T5,0:09,Utterance,1,,,,P,1,1
1,3,Hololens,BarChart,Closed,T5,0:14,Utterance,2,,,,A,1,1
1,3,Hololens,BarChart,Closed,T5,0:15,Utterance,1,,,,A,0,0
1,3,Hololens,BarChart,Closed,T5,0:19,Utterance,1,,,,R,2,0
1,3,Hololens,BarChart,Closed,T5,0:22,Utterance,2,,,,A,0,0
1,3,Hololens,BarChart,Closed,T5,0:27,Utterance,1,,,,R,2,0
1,3,Hololens,BarChart,Closed,T5,0:31,Utterance,2,,,,A,0,0
1,3,Hololens,BarChart,Closed,T5,0:32,Utterance,1,,,,A,0,0
1,3,Hololens,BarChart,Closed,T5,0:32,Utterance,2,,,,A,0,0
1,3,Hololens,BarChart,Closed,T5,0:34,Utterance,1,,,,A,0,0
1,3,Hololens,BarChart,Closed,T5,0:35,Utterance,2,,,,P,1,0
1,3,Hololens,BarChart,Closed,T5,0:40,Utterance,1,,,,A,0,0
1,3,Hololens,BarChart,Closed,T5,0:42,Utterance,1,,,,A,0,0
1,3,Hololens,BarChart,Closed,T5,0:44,Utterance,1,,,,A,0,0
1,3,Hololens,BarChart,Closed,T5,0:47,Utterance,2,,,,A,0,0
1,4,Hololens,ScatterPlot,Open,T3,0:09,Utterance,2,,,,R,0,1
1,4,Hololens,ScatterPlot,Open,T3,0:23,Utterance,1,,,,A,0,0
1,4,Hololens,ScatterPlot,Open,T3,0:25,Utterance,1,,,,R,3,3
1,4,Hololens,ScatterPlot,Open,T3,0:30,Utterance,2,,,,A,0,0
1,4,Hololens,ScatterPlot,Open,T3,0:39,Utterance,1,,,,P,2,1
1,4,Hololens,ScatterPlot,Open,T3,0:44,Utterance,2,,,,A,0,0
1,4,Hololens,ScatterPlot,Open,T3,0:49,Utterance,1,,,,P,1,0
1,4,Hololens,ScatterPlot,Open,T3,0:51,Utterance,2,,,,A,0,1
1,4,Hololens,ScatterPlot,Open,T3,0:54,Utterance,1,,,,A,0,0
1,4,Hololens,ScatterPlot,Open,T3,0:55,Utterance,2,,,,A,1,0
1,4,Hololens,ScatterPlot,Open,T3,0:57,Utterance,1,,,,R,1,0
1,4,Hololens,ScatterPlot,Open,T3,0:58,Utterance,2,,,,A,0,0
1,4,Hololens,ScatterPlot,Open,T3,0:59,Utterance,1,,,,A,0,0
1,5,Hololens,Network,Closed,T10,0:02,Utterance,2,,,,P,0,1
1,5,Hololens,Network,Closed,T10,0:02,Utterance,1,,,,V,0,2
1,5,Hololens,Network,Closed,T10,0:06,Utterance,2,,,,R,0,1
1,5,Hololens,Network,Closed,T10,0:07,Utterance,2,,,,A,0,0
1,5,Hololens,Network,Closed,T10,0:15,Utterance,2,,,,R,1,1
1,5,Hololens,Network,Closed,T10,0:19,Utterance,2,,,,A,0,0
1,5,Hololens,Network,Closed,T10,0:34,Utterance,1,,,,P,0,4
1,5,Hololens,Network,Closed,T10,0:42,Utterance,2,,,,A,0,0
1,5,Hololens,Network,Closed,T10,0:43,Utterance,2,,,,P,0,2
1,5,Hololens,Network,Closed,T10,1:01,Utterance,1,,,,A,0,0
1,5,Hololens,Network,Closed,T10,1:04,Utterance,2,,,,A,1,0
1,5,Hololens,Network,Closed,T10,1:06,Utterance,1,,,,P,0,1
1,5,Hololens,Network,Closed,T10,1:12,Utterance,1,,,,R,1,0
1,5,Hololens,Network,Closed,T10,1:23,Utterance,1,,,,V,0,2
1,5,Hololens,Network,Closed,T10,1:28,Utterance,1,,,,V,1,1
1,5,Hololens,Network,Closed,T10,1:32,Utterance,1,,,,R,1,0
1,5,Hololens,Network,Closed,T10,1:39,Utterance,1,,,,R,2,0
1,5,Hololens,Network,Closed,T10,1:43,Utterance,2,,,,R,1,0
1,5,Hololens,Network,Closed,T10,1:46,Utterance,1,,,,P,2,1
1,5,Hololens,Network,Closed,T10,1:49,Utterance,1,,,,V,1,2
1,5,Hololens,Network,Closed,T10,1:57,Utterance,2,,,,A,0,0
1,6,Hololens,BarChart,Closed,T6,0:01,Utterance,2,,,,R,1,1
1,6,Hololens,BarChart,Closed,T6,0:02,Utterance,1,,,,A,0,0
1,6,Hololens,BarChart,Closed,T6,0:03,Utterance,2,,,,A,0,0
1,6,Hololens,BarChart,Closed,T6,0:04,Utterance,1,,,,P,1,2
1,6,Hololens,BarChart,Closed,T6,0:04,Utterance,2,,,,P,0,1
1,6,Hololens,BarChart,Closed,T6,0:11,Utterance,2,,,,P,2,2
1,6,Hololens,BarChart,Closed,T6,0:17,Utterance,1,,,,P,0,1
1,6,Hololens,BarChart,Closed,T6,0:19,Utterance,2,,,,P,0,1
1,6,Hololens,BarChart,Closed,T6,0:23,Utterance,1,,,,P,1,0
1,6,Hololens,BarChart,Closed,T6,0:25,Utterance,2,,,,A,0,0
1,6,Hololens,BarChart,Closed,T6,0:27,Utterance,1,,,,P,1,2
1,6,Hololens,BarChart,Closed,T6,0:32,Utterance,2,,,,A,0,0
1,6,Hololens,BarChart,Closed,T6,0:33,Utterance,1,,,,P,1,2
1,6,Hololens,BarChart,Closed,T6,0:39,Utterance,2,,,,A,0,0
1,6,Hololens,BarChart,Closed,T6,0:42,Utterance,1,,,,A,0,0
1,6,Hololens,BarChart,Closed,T6,0:48,Utterance,2,,,,A,0,0
1,6,Hololens,BarChart,Closed,T6,0:50,Utterance,1,,,,A,0,0
1,7,Hololens,ScatterPlot,Open,T4,0:05,Utterance,1,,,,P,1,0
1,7,Hololens,ScatterPlot,Open,T4,0:09,Utterance,2,,,,P,0,1
1,7,Hololens,ScatterPlot,Open,T4,0:12,Utterance,1,,,,A,0,1
1,7,Hololens,ScatterPlot,Open,T4,0:13,Utterance,2,,,,P,0,1
1,7,Hololens,ScatterPlot,Open,T4,0:25,Utterance,2,,,,R,1,0
1,7,Hololens,ScatterPlot,Open,T4,0:28,Utterance,1,,,,A,0,0
1,7,Hololens,ScatterPlot,Open,T4,0:29,Utterance,2,,,,A,0,0
1,7,Hololens,ScatterPlot,Open,T4,0:30,Utterance,2,,,,V,0,1
1,7,Hololens,ScatterPlot,Open,T4,0:35,Utterance,2,,,,R,2,1
1,7,Hololens,ScatterPlot,Open,T4,0:40,Utterance,2,,,,R,1,1
1,7,Hololens,ScatterPlot,Open,T4,0:46,Utterance,1,,,,R,1,0
1,7,Hololens,ScatterPlot,Open,T4,0:50,Utterance,1,,,,R,0,1
1,7,Hololens,ScatterPlot,Open,T4,0:52,Utterance,2,,,,A,0,0
1,7,Hololens,ScatterPlot,Open,T4,0:53,Utterance,2,,,,P,0,2
